Case,InputID,Source,Onset,Duration,MarginMPH,NormalMarginMPH,Violation,GearPass,HeldSamples,FirstReachSeconds,BeforeFaultError,SimulationSeconds
S05,I034,corner,10,0.5,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.620562208333333
S06,I034,corner,10,1,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.600245791666667
S07,I034,corner,15,0.2,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.628152458333333
S08,I034,corner,15,0.5,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.574351666666667
S09,I034,corner,15,1,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.643649791666667
B00,I035,corner,0,0,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.588344625
S01,I035,corner,5,0.2,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.446585708333333
S02,I035,corner,5,0.5,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.436485791666667
S03,I035,corner,5,1,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.569981041666667
S04,I035,corner,10,0.2,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.590641833333333
S05,I035,corner,10,0.5,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.595908208333333
S06,I035,corner,10,1,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.659287791666667
S07,I035,corner,15,0.2,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.567796208333333
S08,I035,corner,15,0.5,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.529505875
S09,I035,corner,15,1,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.471288125
B00,I036,corner,0,0,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.456095583333333
S01,I036,corner,5,0.2,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.452482583333333
S02,I036,corner,5,0.5,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.472765166666667
S03,I036,corner,5,1,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.463864208333333
S04,I036,corner,10,0.2,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.480135166666667
S05,I036,corner,10,0.5,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.473931625
S06,I036,corner,10,1,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.468587
S07,I036,corner,15,0.2,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.5584625
S08,I036,corner,15,0.5,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.553388666666667
S09,I036,corner,15,1,19.7865914794781,19.7865914794781,0,1,0,13.4,0,0.466629166666667
B00,I037,corner,0,0,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.515459458333333
S01,I037,corner,5,0.2,6.45949942347131,6.40850376566671,0,1,12,16.69,0,0.522116958333333
S02,I037,corner,5,0.5,6.58665598068409,6.40850376566671,0,1,42,16.62,0,0.468673625
S03,I037,corner,5,1,6.79371866298906,6.40850376566671,0,1,92,16.51,0,0.474948208333333
S04,I037,corner,10,0.2,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.4852975
S05,I037,corner,10,0.5,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.507842875
S06,I037,corner,10,1,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.477464916666667
S07,I037,corner,15,0.2,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.612062541666667
S08,I037,corner,15,0.5,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.508243416666667
S09,I037,corner,15,1,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.479151458333333
B00,I038,corner,0,0,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.467290791666667
S01,I038,corner,5,0.2,6.45949942347131,6.40850376566671,0,1,12,16.69,0,0.499103291666667
S02,I038,corner,5,0.5,6.58665598068409,6.40850376566671,0,1,42,16.62,0,0.496088416666667
S03,I038,corner,5,1,6.79371866298906,6.40850376566671,0,1,92,16.51,0,0.462737416666667
S04,I038,corner,10,0.2,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.465079083333333
S05,I038,corner,10,0.5,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.494257833333333
S06,I038,corner,10,1,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.460482125
S07,I038,corner,15,0.2,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.481161083333333
S08,I038,corner,15,0.5,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.508630875
S09,I038,corner,15,1,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.478450958333333
B00,I039,corner,0,0,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.472360916666667
S01,I039,corner,5,0.2,6.45949942347131,6.40850376566671,0,1,12,16.69,0,0.464875291666667
S02,I039,corner,5,0.5,6.58665598068409,6.40850376566671,0,1,42,16.62,0,0.544117958333333
S03,I039,corner,5,1,6.79371866298906,6.40850376566671,0,1,92,16.51,0,0.49276675
S04,I039,corner,10,0.2,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.517048333333333
S05,I039,corner,10,0.5,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.545922958333333
S06,I039,corner,10,1,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.50109125
S07,I039,corner,15,0.2,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.449125958333333
S08,I039,corner,15,0.5,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.450295375
S09,I039,corner,15,1,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.474861208333333
B00,I040,corner,0,0,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.427635583333333
S01,I040,corner,5,0.2,6.45949942347131,6.40850376566671,0,1,12,16.69,0,0.470554375
S02,I040,corner,5,0.5,6.58665598068409,6.40850376566671,0,1,42,16.62,0,0.538653583333333
S03,I040,corner,5,1,6.79371866298906,6.40850376566671,0,1,92,16.51,0,0.455962208333333
S04,I040,corner,10,0.2,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.492578958333333
S05,I040,corner,10,0.5,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.460355333333333
S06,I040,corner,10,1,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.449512166666667
S07,I040,corner,15,0.2,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.447607833333333
S08,I040,corner,15,0.5,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.450039083333333
S09,I040,corner,15,1,6.40850376566671,6.40850376566671,0,1,0,16.72,0,0.465657833333333
B00,I041,corner,0,0,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.450767833333333
S01,I041,corner,5,0.2,10.9381465004466,10.8862446342987,0,1,12,16.18,0,0.460871333333333
S02,I041,corner,5,0.5,11.0674401378663,10.8862446342987,0,1,42,16.13,0,0.458770875
S03,I041,corner,5,1,11.2776508284667,10.8862446342987,0,1,92,16.05,0,0.47594925
S04,I041,corner,10,0.2,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.46292525
S05,I041,corner,10,0.5,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.458206125
S06,I041,corner,10,1,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.564254458333333
S07,I041,corner,15,0.2,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.492282833333333
S08,I041,corner,15,0.5,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.461325708333333
S09,I041,corner,15,1,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.469717291666667
B00,I042,corner,0,0,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.482481083333333
S01,I042,corner,5,0.2,10.9381465004466,10.8862446342987,0,1,12,16.18,0,0.488300041666667
S02,I042,corner,5,0.5,11.0674401378663,10.8862446342987,0,1,42,16.13,0,0.469864
S03,I042,corner,5,1,11.2776508284667,10.8862446342987,0,1,92,16.05,0,0.593317333333333
S04,I042,corner,10,0.2,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.486557875
S05,I042,corner,10,0.5,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.466016458333333
S06,I042,corner,10,1,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.486738916666667
S07,I042,corner,15,0.2,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.499943208333333
S08,I042,corner,15,0.5,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.47457375
S09,I042,corner,15,1,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.490737416666667
B00,I043,corner,0,0,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.488212708333333
S01,I043,corner,5,0.2,10.9381465004466,10.8862446342987,0,1,12,16.18,0,0.492924458333333
S02,I043,corner,5,0.5,11.0674401378663,10.8862446342987,0,1,42,16.13,0,0.484541625
S03,I043,corner,5,1,11.2776508284667,10.8862446342987,0,1,92,16.05,0,0.467668708333333
S04,I043,corner,10,0.2,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.469053541666667
S05,I043,corner,10,0.5,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.479951791666667
S06,I043,corner,10,1,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.506709541666667
S07,I043,corner,15,0.2,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.495082375
S08,I043,corner,15,0.5,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.5990165
S09,I043,corner,15,1,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.498774833333333
B00,I044,corner,0,0,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.49987525
S01,I044,corner,5,0.2,10.9381465004466,10.8862446342987,0,1,12,16.18,0,0.519737833333333
S02,I044,corner,5,0.5,11.0674401378663,10.8862446342987,0,1,42,16.13,0,0.498715208333333
S03,I044,corner,5,1,11.2776508284667,10.8862446342987,0,1,92,16.05,0,0.515599083333333
S04,I044,corner,10,0.2,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.535424708333333
S05,I044,corner,10,0.5,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.5271195
S06,I044,corner,10,1,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.50862675
S07,I044,corner,15,0.2,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.480051791666667
S08,I044,corner,15,0.5,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.505428958333333
S09,I044,corner,15,1,10.8862446342987,10.8862446342987,0,1,0,16.19,0,0.52120025
B00,I045,corner,0,0,15.469098913873,15.469098913873,0,1,0,13.35,0,0.46091725
S01,I045,corner,5,0.2,10.3134102664155,15.469098913873,0,1,12,14.72,0,0.506997
S02,I045,corner,5,0.5,10.4380344451354,15.469098913873,0,1,42,14.67,0,0.504502833333333
S03,I045,corner,5,1,10.6410633007355,15.469098913873,0,1,92,14.59,0,0.478633
S04,I045,corner,10,0.2,15.3869902215325,15.469098913873,0,1,12,13.39,0,0.515706
S05,I045,corner,10,0.5,15.1956933343145,15.469098913873,0,1,42,13.48,0,0.529404166666667
S06,I045,corner,10,1,14.7875763281614,15.469098913873,0,1,92,13.63,0,0.497638333333333
S07,I045,corner,15,0.2,15.469098913873,15.469098913873,0,1,0,13.35,0,0.522979333333333
S08,I045,corner,15,0.5,15.469098913873,15.469098913873,0,1,0,13.35,0,0.508428916666667
S09,I045,corner,15,1,15.469098913873,15.469098913873,0,1,0,13.35,0,0.448366166666667
B00,I046,corner,0,0,15.469098913873,15.469098913873,0,1,0,13.35,0,0.475167708333333
S01,I046,corner,5,0.2,10.3134102664155,15.469098913873,0,1,12,14.72,0,0.423388958333333
S02,I046,corner,5,0.5,10.4380344451354,15.469098913873,0,1,42,14.67,0,0.458054166666667
S03,I046,corner,5,1,10.6410633007355,15.469098913873,0,1,92,14.59,0,0.51594225
S04,I046,corner,10,0.2,15.3869902215325,15.469098913873,0,1,12,13.39,0,0.554290083333333
S05,I046,corner,10,0.5,15.1956933343145,15.469098913873,0,1,42,13.48,0,0.501483291666667
S06,I046,corner,10,1,14.7875763281614,15.469098913873,0,1,92,13.63,0,0.534974
S07,I046,corner,15,0.2,15.469098913873,15.469098913873,0,1,0,13.35,0,0.470780625
S08,I046,corner,15,0.5,15.469098913873,15.469098913873,0,1,0,13.35,0,0.480630208333333
S09,I046,corner,15,1,15.469098913873,15.469098913873,0,1,0,13.35,0,0.487029875
B00,I047,corner,0,0,15.469098913873,15.469098913873,0,1,0,13.35,0,0.46432075
S01,I047,corner,5,0.2,10.3134102664155,15.469098913873,0,1,12,14.72,0,0.485054583333333
S02,I047,corner,5,0.5,10.4380344451354,15.469098913873,0,1,42,14.67,0,0.49363
S03,I047,corner,5,1,10.6410633007355,15.469098913873,0,1,92,14.59,0,0.492677625
S04,I047,corner,10,0.2,15.3869902215325,15.469098913873,0,1,12,13.39,0,0.510694583333333
S05,I047,corner,10,0.5,15.1956933343145,15.469098913873,0,1,42,13.48,0,0.518229916666667
S06,I047,corner,10,1,14.7875763281614,15.469098913873,0,1,92,13.63,0,0.505400125
S07,I047,corner,15,0.2,15.469098913873,15.469098913873,0,1,0,13.35,0,0.490312375
S08,I047,corner,15,0.5,15.469098913873,15.469098913873,0,1,0,13.35,0,0.555721833333333
S09,I047,corner,15,1,15.469098913873,15.469098913873,0,1,0,13.35,0,0.5494565
B00,I048,corner,0,0,15.469098913873,15.469098913873,0,1,0,13.35,0,0.627222833333333
S01,I048,corner,5,0.2,10.3134102664155,15.469098913873,0,1,12,14.72,0,0.67727525
S02,I048,corner,5,0.5,10.4380344451354,15.469098913873,0,1,42,14.67,0,0.560691791666667
S03,I048,corner,5,1,10.6410633007355,15.469098913873,0,1,92,14.59,0,0.539484875
S04,I048,corner,10,0.2,15.3869902215325,15.469098913873,0,1,12,13.39,0,0.527488916666667
S05,I048,corner,10,0.5,15.1956933343145,15.469098913873,0,1,42,13.48,0,0.612127208333333
S06,I048,corner,10,1,14.7875763281614,15.469098913873,0,1,92,13.63,0,0.56752375
S07,I048,corner,15,0.2,15.469098913873,15.469098913873,0,1,0,13.35,0,0.500995583333333
S08,I048,corner,15,0.5,15.469098913873,15.469098913873,0,1,0,13.35,0,0.489011458333333
S09,I048,corner,15,1,15.469098913873,15.469098913873,0,1,0,13.35,0,0.498677583333333
B00,I049,corner,0,0,19.879317514931,19.879317514931,0,1,0,13.35,0,0.498998541666667
S01,I049,corner,5,0.2,14.7995241188853,19.879317514931,0,1,12,14.72,0,0.484969541666667
S02,I049,corner,5,0.5,14.9230444409228,19.879317514931,0,1,42,14.67,0,0.502441958333333
S03,I049,corner,5,1,15.1241563765129,19.879317514931,0,1,92,14.59,0,0.482696291666667
S04,I049,corner,10,0.2,19.7982199982903,19.879317514931,0,1,12,13.39,0,0.473668875
S05,I049,corner,10,0.5,19.6094068248225,19.879317514931,0,1,42,13.48,0,0.552838
S06,I049,corner,10,1,19.2081584943182,19.879317514931,0,1,92,13.63,0,0.503871041666667
S07,I049,corner,15,0.2,19.879317514931,19.879317514931,0,1,0,13.35,0,0.484029041666667
S08,I049,corner,15,0.5,19.879317514931,19.879317514931,0,1,0,13.35,0,0.491760416666667
S09,I049,corner,15,1,19.879317514931,19.879317514931,0,1,0,13.35,0,0.499060541666667
B00,I050,corner,0,0,19.879317514931,19.879317514931,0,1,0,13.35,0,0.522201333333333
S01,I050,corner,5,0.2,14.7995241188853,19.879317514931,0,1,12,14.72,0,0.523541541666667
S02,I050,corner,5,0.5,14.9230444409228,19.879317514931,0,1,42,14.67,0,0.496149125
S03,I050,corner,5,1,15.1241563765129,19.879317514931,0,1,92,14.59,0,0.507391958333333
S04,I050,corner,10,0.2,19.7982199982903,19.879317514931,0,1,12,13.39,0,0.481606083333333
S05,I050,corner,10,0.5,19.6094068248225,19.879317514931,0,1,42,13.48,0,0.517910208333333
S06,I050,corner,10,1,19.2081584943182,19.879317514931,0,1,92,13.63,0,0.490732208333333
S07,I050,corner,15,0.2,19.879317514931,19.879317514931,0,1,0,13.35,0,0.502398958333333
S08,I050,corner,15,0.5,19.879317514931,19.879317514931,0,1,0,13.35,0,0.501232666666667
S09,I050,corner,15,1,19.879317514931,19.879317514931,0,1,0,13.35,0,0.475154458333333
B00,I051,corner,0,0,19.879317514931,19.879317514931,0,1,0,13.35,0,0.476614958333333
S01,I051,corner,5,0.2,14.7995241188853,19.879317514931,0,1,12,14.72,0,0.533810166666667
S02,I051,corner,5,0.5,14.9230444409228,19.879317514931,0,1,42,14.67,0,0.479128583333333
S03,I051,corner,5,1,15.1241563765129,19.879317514931,0,1,92,14.59,0,0.48220925
S04,I051,corner,10,0.2,19.7982199982903,19.879317514931,0,1,12,13.39,0,0.505938416666667
S05,I051,corner,10,0.5,19.6094068248225,19.879317514931,0,1,42,13.48,0,0.495309916666667
S06,I051,corner,10,1,19.2081584943182,19.879317514931,0,1,92,13.63,0,0.50315925
S07,I051,corner,15,0.2,19.879317514931,19.879317514931,0,1,0,13.35,0,0.53567125
S08,I051,corner,15,0.5,19.879317514931,19.879317514931,0,1,0,13.35,0,0.507519083333333
S09,I051,corner,15,1,19.879317514931,19.879317514931,0,1,0,13.35,0,0.506319083333333
B00,I052,corner,0,0,19.879317514931,19.879317514931,0,1,0,13.35,0,0.509011833333333
S01,I052,corner,5,0.2,14.7995241188853,19.879317514931,0,1,12,14.72,0,0.493283625
S02,I052,corner,5,0.5,14.9230444409228,19.879317514931,0,1,42,14.67,0,0.49307675
S03,I052,corner,5,1,15.1241563765129,19.879317514931,0,1,92,14.59,0,0.553712541666667
S04,I052,corner,10,0.2,19.7982199982903,19.879317514931,0,1,12,13.39,0,0.516608416666667
S05,I052,corner,10,0.5,19.6094068248225,19.879317514931,0,1,42,13.48,0,0.498603291666667
S06,I052,corner,10,1,19.2081584943182,19.879317514931,0,1,92,13.63,0,0.488564333333333
S07,I052,corner,15,0.2,19.879317514931,19.879317514931,0,1,0,13.35,0,0.494638791666667
S08,I052,corner,15,0.5,19.879317514931,19.879317514931,0,1,0,13.35,0,0.487038458333333
S09,I052,corner,15,1,19.879317514931,19.879317514931,0,1,0,13.35,0,0.472496916666667
B00,I053,corner,0,0,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.54017725
S01,I053,corner,5,0.2,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.565830958333333
S02,I053,corner,5,0.5,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.508717416666667
S03,I053,corner,5,1,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.522841291666667
S04,I053,corner,10,0.2,14.878316649923,14.8043987535712,0,1,12,11.88,0,0.49512075
S05,I053,corner,10,0.5,15.0609049659334,14.8043987535712,0,1,42,11.76,0,0.540887625
S06,I053,corner,10,1,15.3583858762582,14.8043987535712,0,1,92,11.58,0,0.497781458333333
S07,I053,corner,15,0.2,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.469868291666667
S08,I053,corner,15,0.5,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.496976458333333
S09,I053,corner,15,1,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.5047945
B00,I054,corner,0,0,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.464502291666667
S01,I054,corner,5,0.2,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.4815955
S02,I054,corner,5,0.5,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.5046365
S03,I054,corner,5,1,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.496132375
S04,I054,corner,10,0.2,14.878316649923,14.8043987535712,0,1,12,11.88,0,0.495176833333333
S05,I054,corner,10,0.5,15.0609049659334,14.8043987535712,0,1,42,11.76,0,0.480077375
S06,I054,corner,10,1,15.3583858762582,14.8043987535712,0,1,92,11.58,0,0.495569708333333
S07,I054,corner,15,0.2,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.499747708333333
S08,I054,corner,15,0.5,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.554651291666667
S09,I054,corner,15,1,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.532928333333333
B00,I055,corner,0,0,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.464694041666667
S01,I055,corner,5,0.2,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.498878125
S02,I055,corner,5,0.5,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.46782175
S03,I055,corner,5,1,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.501906958333333
S04,I055,corner,10,0.2,14.878316649923,14.8043987535712,0,1,12,11.88,0,0.512143166666667
S05,I055,corner,10,0.5,15.0609049659334,14.8043987535712,0,1,42,11.76,0,0.487184541666667
S06,I055,corner,10,1,15.3583858762582,14.8043987535712,0,1,92,11.58,0,0.500594666666667
S07,I055,corner,15,0.2,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.5165225
S08,I055,corner,15,0.5,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.485005916666667
S09,I055,corner,15,1,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.556677583333333
B00,I056,corner,0,0,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.518602333333333
S01,I056,corner,5,0.2,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.513655416666667
S02,I056,corner,5,0.5,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.498792916666667
S03,I056,corner,5,1,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.520344208333333
S04,I056,corner,10,0.2,14.878316649923,14.8043987535712,0,1,12,11.88,0,0.513848
S05,I056,corner,10,0.5,15.0609049659334,14.8043987535712,0,1,42,11.76,0,0.49686575
S06,I056,corner,10,1,15.3583858762582,14.8043987535712,0,1,92,11.58,0,0.486717625
S07,I056,corner,15,0.2,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.613636041666667
S08,I056,corner,15,0.5,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.531032833333333
S09,I056,corner,15,1,14.8043987535712,14.8043987535712,0,1,0,11.92,0,0.492824125
B00,I057,corner,0,0,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.511767583333333
S01,I057,corner,5,0.2,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.526202041666667
S02,I057,corner,5,0.5,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.486659375
S03,I057,corner,5,1,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.48163375
S04,I057,corner,10,0.2,19.2962954008241,19.2234925871792,0,1,12,11.88,0,0.508399708333333
S05,I057,corner,10,0.5,19.4762388257546,19.2234925871792,0,1,42,11.76,0,0.480757375
S06,I057,corner,10,1,19.7697466283611,19.2234925871792,0,1,92,11.58,0,0.490807
S07,I057,corner,15,0.2,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.475027583333333
S08,I057,corner,15,0.5,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.503279541666667
S09,I057,corner,15,1,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.472716375
B00,I058,corner,0,0,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.4712795
S01,I058,corner,5,0.2,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.527383083333333
S02,I058,corner,5,0.5,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.493758416666667
S03,I058,corner,5,1,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.484144708333333
S04,I058,corner,10,0.2,19.2962954008241,19.2234925871792,0,1,12,11.88,0,0.4863555
S05,I058,corner,10,0.5,19.4762388257546,19.2234925871792,0,1,42,11.76,0,0.481992375
S06,I058,corner,10,1,19.7697466283611,19.2234925871792,0,1,92,11.58,0,0.503284708333333
S07,I058,corner,15,0.2,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.478791291666667
S08,I058,corner,15,0.5,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.475738541666667
S09,I058,corner,15,1,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.487743916666667
B00,I059,corner,0,0,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.48620875
S01,I059,corner,5,0.2,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.486391458333333
S02,I059,corner,5,0.5,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.483592375
S03,I059,corner,5,1,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.481907208333333
S04,I059,corner,10,0.2,19.2962954008241,19.2234925871792,0,1,12,11.88,0,0.484227291666667
S05,I059,corner,10,0.5,19.4762388257546,19.2234925871792,0,1,42,11.76,0,0.479042166666667
S06,I059,corner,10,1,19.7697466283611,19.2234925871792,0,1,92,11.58,0,0.496634916666667
S07,I059,corner,15,0.2,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.475761708333333
S08,I059,corner,15,0.5,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.506563541666667
S09,I059,corner,15,1,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.484752333333333
B00,I060,corner,0,0,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.466108875
S01,I060,corner,5,0.2,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.499428916666667
S02,I060,corner,5,0.5,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.504065583333333
S03,I060,corner,5,1,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.484301333333333
S04,I060,corner,10,0.2,19.2962954008241,19.2234925871792,0,1,12,11.88,0,0.524998916666667
S05,I060,corner,10,0.5,19.4762388257546,19.2234925871792,0,1,42,11.76,0,0.491240875
S06,I060,corner,10,1,19.7697466283611,19.2234925871792,0,1,92,11.58,0,0.496381916666667
S07,I060,corner,15,0.2,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.487714458333333
S08,I060,corner,15,0.5,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.500308833333333
S09,I060,corner,15,1,19.2234925871792,19.2234925871792,0,1,0,11.92,0,0.478823208333333
B00,I061,corner,0,0,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.493002208333333
S01,I061,corner,5,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.506383
S02,I061,corner,5,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.480613
S03,I061,corner,5,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.507542083333333
S04,I061,corner,10,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.479318708333333
S05,I061,corner,10,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.496311875
S06,I061,corner,10,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.506251
S07,I061,corner,15,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.498463625
S08,I061,corner,15,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.517408166666667
S09,I061,corner,15,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.49913225
B00,I062,corner,0,0,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.469983125
S01,I062,corner,5,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.490591666666667
S02,I062,corner,5,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.46735375
S03,I062,corner,5,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.497385791666667
S04,I062,corner,10,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.434289916666667
S05,I062,corner,10,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.470026666666667
S06,I062,corner,10,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.460572916666667
S07,I062,corner,15,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.41242375
